,BEST4+ enterocyte,enterocyte of epithelium proper of ileum,enterocyte of epithelium proper of duodenum,"CD4-positive, alpha-beta T cell",intestinal crypt stem cell of small intestine,paneth cell of epithelium of small intestine,"activated CD8-positive, alpha-beta T cell",natural killer cell,neutrophil,enterocyte of epithelium proper of small intestine,small intestine goblet cell,"activated CD4-positive, alpha-beta T cell",plasma cell,macrophage,"CD8-positive, alpha-beta T cell",enterocyte of epithelium proper of jejunum,B cell,enteroendocrine cell of small intestine,intestinal tuft cell,fibroblast,gamma-delta T cell,enteroglial cell,innate lymphoid cell,myeloid dendritic cell,endothelial cell of venule,"naive thymus-derived CD4-positive, alpha-beta T cell",mast cell,endothelial cell of lymphatic vessel,endothelial cell of arteriole,pericyte,transit amplifying cell of small intestine,monocyte,myofibroblast cell,regulatory T cell
Faecalibaculum,0.31968987056601605,0.23175539706887793,0.45913163569103743,0.537440666719609,0.2421009180016085,0.2375198176134927,0.21423329468584007,0.2967391669947863,0.16655119136143917,0.14981745530331317,0.5089881362481726,0.6048348541065129,-0.30226588339002625,0.1530063455221707,-0.05660833003357041,0.056708560054178306,0.2707548629205964,0.3508315114627405,0.11636206691659653,-0.42400210041684083,-0.1395136741728539,0.4189499010600498,-0.6721279266104794,0.5062281455045999,0.3063689971933624,0.5448528244590066,0.09042924393571186,-0.4684216272068714,0.2791087924519494,0.5323959372115024,0.4274165416540263,-0.04880744504641063,0.176028322638794,-0.009850880633977183
Dubosiella,-0.09577993925681164,0.43661657135395526,-0.2092596933795486,-0.1181449291744838,-0.18120769004171564,-0.297074256989714,0.19392428755278102,0.4984509145445928,0.0945369731264203,-0.30172434016924987,0.4019833619226082,0.6557105262104914,-0.043872697243978354,0.006433719984684505,0.3046981890250183,0.6365621243355154,-0.0059502437175678324,-0.2497349342994615,0.3394255818817219,0.38972042194268974,0.15183943513056805,-0.017439977897235198,0.44831361929761393,0.30841080136438925,-0.08053065507104787,0.16472841939170144,-0.255512259607394,0.355767136931376,0.07132992918514322,0.019286750284578852,0.14013765445426973,0.16209230979907435,0.4184790184696682,0.3273271593975664
Candidatus Arthromitus,0.10307721636215919,0.37910044491569855,0.2702211761074839,0.022020109114188863,0.11258455252905422,0.10553313334706377,0.30157840295226046,0.03989321558350746,0.032877244073510004,0.7406271928301876,0.43192064452413126,-0.07818019932754172,0.3212822981826595,0.18550501969655317,0.2674653525780281,0.19120239736953137,0.5068927936455707,0.25368610339543374,0.13137339053571379,0.46265717309490517,0.2199855123263616,0.18644357379871734,0.24420678074583435,0.12191729299009005,0.15276809789864065,-0.026008376628561813,-0.07535016588716362,-0.14957111594473185,-0.2675949860391228,-0.11391520841536693,0.09771988965992232,0.1809352747336911,0.06861103105570784,-0.5567110470382073
Turicibacter,0.6223759073287026,0.4759440368671145,0.2837279553651386,0.7222472017659805,-0.14320923524511317,0.7162875361878014,-0.13956422302516439,0.22162137758740696,-0.23215119754026128,0.15440822866331003,0.2658499493995166,0.10359290065963359,0.36416323322704125,0.17970433484617718,-0.006724418513252783,-0.02004399534070178,0.39327413178470894,-0.04612260894209025,0.42462089114548107,0.5168135378495793,-0.35061415870383894,0.4898779161903104,0.7681268095334097,0.22560112836057855,0.3297252555884467,0.4611015973107475,0.06735530544629331,0.2046840670613609,-0.24425985888693277,0.1915905085591353,0.29943359869336245,0.30484890687794075,0.46962741707927413,-0.08244065344065873
Roseburia,-0.009782027002048943,0.7186522037974066,0.10490148787088702,0.2100101361936984,0.12989698748243367,-0.09650424789150672,0.6370587632675418,-0.008310423576181725,-0.188185657112079,0.014777916809174507,-0.45051180051766004,-0.045386239494954544,-0.140438579355698,0.3352285892781973,-0.05202427186796174,0.41634118067365455,0.5695451979207964,0.38435260088627976,0.08538351334197701,0.19233434901167787,-0.30749548204321786,0.1098661882436281,-0.10813154042004994,0.35829791434478964,0.9218257167733421,0.2999464907921428,-0.44734204468639993,0.0416309421256881,0.1867472776123364,0.1762072275780791,-0.06924393768262593,0.22358752279108057,-0.22275025107581617,-0.1334726168055201
Ruminococcus,0.34373929248111346,-0.15469896926394774,0.3114634816476771,-0.26083913239681744,0.6794477651375208,-0.0822809767212164,0.08290002845896675,0.24918397832712175,-0.01960498575032829,0.19302178832139133,0.3226070173560377,0.43818396975104557,0.38744923079188714,0.0984568608591978,0.1060104677869193,0.8547325674075098,0.43496672047478757,-0.1265470968960641,0.17999644912966553,0.04945705836654224,0.10939972982306709,-0.2188485473124264,0.02642302968421406,0.693466731958174,0.3237228902626509,-0.597348422445438,0.5150170477493841,0.4768888568727484,0.04221440870807504,0.3651790631349645,-0.10781976324516021,0.0089232851200928,0.5995639082009561,0.06848098803908748
Sutterella,-0.41091949858649723,0.13100903316559898,0.12642348212569296,0.5095105708120379,0.154300926652728,0.023525306567912185,0.46351684356936174,0.18623706975033308,-0.07500680446971511,0.49649926816248524,0.20809852935503975,0.1508777900038313,0.20337251742349632,-0.17120051142497908,-0.008296132853501198,0.15107478054983497,0.09160089149259601,0.5317285148449786,0.21522175581810102,0.4064711767909207,0.15281860637275482,0.46688654512383687,0.2692583269719462,0.15402614561653802,0.14601507331229413,-0.13633158788728897,0.3020747160408932,0.13793857963908632,-0.0005975880543613865,0.4819385312436215,-0.22506480776844037,0.023251231370269798,0.45831562463386,0.24465688227607596
Oscillospira,0.1356423217041728,0.22530106294504396,0.20382425131465237,-0.3049987638857764,0.04522143439561155,0.6349564963541247,-0.047797240433150257,0.05450969576869978,-0.012486228992756254,0.12389543300455877,-0.024936849397289435,0.296022450647418,0.20919402368707996,0.3820642845321054,-0.16528234985668813,0.04789785513512902,0.08228321051635949,0.28669407302657846,-0.08796635916211032,0.4246961412775032,0.5059246771552827,-0.14666170429067513,0.0027381315319302824,-0.009579452487627704,0.9397158614032495,0.021029968437633995,0.6532876326468403,-0.2299895985319829,-0.14689528984930902,-0.055981359554460236,-0.1037067934339567,0.06963037975245037,-0.06263346081644944,-0.09580247782037205
Anaeroplasma,0.49754159894199823,0.5171380867539496,0.4347889495125947,0.3071996866752984,0.1778229197338657,0.0008907928002273857,-0.1359472514265276,0.2588987110298062,-0.20208911776403934,-0.148176278752618,0.49587397686144286,0.720194712516626,0.2679885414499442,0.4819371456883933,0.07624550476680499,-0.2513022558263053,0.3336514855855752,0.32078679698101914,0.17150056616407322,0.07728736256846659,0.4386631735743294,-0.14571991002824233,-0.08213417366719733,-0.1524319520281284,0.17549188879074815,-0.17636790363277746,-0.05527265415457305,-0.061726668668159373,0.07181750029981254,-0.29621233392119306,0.1761614976111801,0.5241910951994033,0.19064741169502858,0.6123963434403962
Anaerotruncus,0.5501994557630775,0.38332051417435636,0.17240575279106568,0.15675011647363188,0.379139931708978,0.03249881714879027,-0.41475622544023905,0.297601216230888,-0.1893205889804914,-0.1386423684571154,0.1500671843987364,0.12146253673395906,-0.2736226818946891,0.1996474692399421,0.43984189825831455,-0.18850247107973486,0.5317449992546278,-0.3180512475389832,0.785197243311286,0.026621870854955,0.19368509904806736,-0.417610071745701,0.13135918005920744,0.21854465331545753,0.12415136877015162,-0.0189243231157121,-0.13396935555834447,0.4891579858611933,0.15924214049938504,0.6122257129550317,-0.00794470643847689,0.01956159198833493,0.39467827337884887,-0.33689248860106924
Peptococcus,-0.21403900804587692,0.4792454914059491,-0.2015801787669584,-0.3957153045907642,0.7105581564219273,-0.26814529436226164,0.20523581949845088,0.17072555781728133,-0.693188494985425,0.06980489304965733,0.2845239748437328,0.25629281445565816,0.42105620514105047,0.03375260552836978,0.3637513326276482,-0.056798720424021565,-0.2731402249238325,-0.23931851270436974,-0.28863313655862444,0.45287579036735814,-0.30437205271756695,0.23221165219479095,0.07022274177827009,0.11920542796481051,0.5590821885599099,0.018471789835417973,0.333480468464905,0.1612690054143335,0.10439432831019063,0.8399907373159421,-0.28240252371461094,0.5367395506312335,0.3469219696469916,0.0061425016104647845
Peptococcaceae,0.6387955552324835,-0.4044330337165609,-0.006529997189721498,-0.21254466128072283,0.273625039461438,-0.1839192303561533,0.2799191840223957,0.09406907525353378,0.00619381720317469,0.2665941738099932,0.06941351281858077,-0.1765904529177116,0.9904118968904936,0.0038498450912566318,-0.5152827240456044,-0.10262960691641657,-0.23018300651181908,0.3978436848121547,0.24649579787747578,0.26961384053710324,0.03899326024882671,0.06619492588292354,0.03872066891769953,0.12564204475935908,0.4006000306094506,0.2508226237516039,0.30003384888626,0.2998676724747608,0.4153327312145213,0.2364450124620764,0.2576544218036756,0.506641872357947,-0.04951377540093363,-0.10672277398545213
Anaerofustis,-0.20577647975605676,0.20487436908607676,-0.406119672365737,0.2886462288179032,0.11724207164983419,0.490391909946317,-0.05157519313949718,0.08900451437474796,0.4866609999880106,0.5649406940334457,-0.05404570972554601,0.20453436977614803,0.23832569330521441,0.2620960216863445,0.07122730220531336,0.5344150194370905,-0.4169110450864636,0.023660929559674804,0.2843792198318841,0.28716744358480306,0.5558277091844289,0.5094676179603861,0.06433751240783286,0.5399613730591813,-0.06421252313323647,0.42926621483755123,0.693156743526298,0.5144832320564907,0.18173111505723696,0.05046636846836333,-0.30857738887778585,0.2431618913742612,-0.18456516839127576,-0.08794039908418103
Coprococcus,-0.20722374022100146,0.01188230020300346,0.1416091756539053,0.23208437434971152,-0.030151990624188996,0.470785111918555,0.08753842260301022,-0.08631672997965575,0.2178876801730309,0.7390658500631447,0.25054816996053536,0.04114331178791787,-0.3082384068356112,0.08417630370837889,0.22047843752643467,0.03372573262332898,-0.3496153914722998,-0.10516961685103013,0.5863615382663273,0.5802003011191382,-0.11599175076137944,0.3518270361598266,-0.2035718354310521,0.5712948845984857,0.2235707543682709,0.4348924495849601,-0.3645280041547616,0.3532911305774664,0.14769778089464897,0.4055787212372528,0.4244603394293549,0.16973540684242483,-0.030248891728774402,0.3839088546538483
Gordonibacter,0.1319536501784617,-0.11183548605829277,-0.12604566943730575,-0.2931493248937145,-0.0030873478689189826,0.4808076138223135,0.20334893991163028,-0.008930311776912198,0.3914567814540239,-0.09974298651701663,0.17860508229983357,0.0961108881823454,0.3837391876765056,-0.3231685112758502,-0.10505932374439672,-0.34147369772836,0.072120983457219,0.5134282510897291,-0.0016341628960581667,-0.003205181458695222,0.41151732725524093,0.4705648675365899,0.12342867981936302,0.35541445621496764,-0.1730863622633839,0.5633923001776241,0.7946118881811154,0.30636473735661746,-0.47529948640284014,-0.017469078719335285,0.33384759650079643,0.02355510085009116,0.5316595662750292,0.32644717933075956
Eggerthella,-0.061942650229738966,0.15967944323137584,-0.11814996619172705,0.09522453647626745,-0.016377972129765522,0.5024285400699114,0.7848036170492985,-0.27935649997072565,-0.4269648858629256,0.07644827344458428,-0.3055247096486048,0.16386348110127513,0.374680834141778,0.5982425691800475,0.21041836761458432,0.0920534325451263,-0.4435154749719252,0.1578555447557395,0.1713861781648385,0.34168704426382357,-0.06254643045872735,0.019484219929242097,-0.29340067659125524,-0.5373878420652195,-0.18254912723903496,-0.321097744275905,0.25101368862618334,-0.0054402170000572014,-0.011471139022436738,-0.14532391385256363,-0.81976962975373,0.6024932246242651,-0.1500811568330365,0.0262739790450279
Holdemania,-0.28646764958679316,0.44157910303219017,0.1930286811111973,-0.09790958557976057,0.032331116596792844,0.6534539766374611,0.1281091704356165,0.09547993871522824,-0.13241444584177955,-0.4183743451416908,0.10198839792619667,0.2476455336973853,0.47987533929830084,-0.5245489603498966,-0.18752889810690868,-0.024222327166935093,0.14895574542803944,0.10648989254147326,0.11349339429381913,0.27242881757098336,-0.12098793323373278,0.4302424326701083,0.2800357325098442,0.05405032076157619,0.6302723975666745,0.61692481067153,0.4298686065581425,-0.7555670311703376,0.6236835278153926,0.38842755674158025,0.751922591313881,0.5212393775200616,0.6235028032491856,0.4135964550541137
Candidatus Bacilloplasma,0.5546079595936536,0.748237122220332,0.21496642151346174,-0.32166916322343886,0.05776172999545735,0.266983679815031,0.17246627531146733,-0.22396858984782794,-0.33932028755849364,-0.07234880059044879,0.3923218667952453,0.6241019312468908,0.4249702841333104,0.4672281861342408,0.1257553280509327,-0.37262473731178913,0.013433825735188393,0.07237067643828637,0.0008842539492953105,0.16640845961238784,0.2824259279678851,0.40590455647304924,0.06656404069009977,-0.42112782169337803,0.005136684212659531,0.16311311909759516,0.5168423766400224,-0.020342352655231627,0.30376308851982053,0.2370263698906297,0.16317015993701653,0.4291599957973774,-0.04825235902577424,-0.022555934893054908
Limosilactobacillus,0.14642975307173156,-0.04204395152810991,0.3024036873163799,-0.06395769130983983,0.2178912623235403,0.11994816936397301,0.2144777894330117,0.012077581481088256,0.048273511641951886,0.17880278039911499,0.21062235184839379,0.14873942538265317,0.6616087069539252,-0.14722107562238526,0.13073886151418593,-0.32208870663509537,0.26162444360021586,-0.1845739609130442,0.06650692323702712,0.038380702400602235,0.23426733798035143,-0.015837275263554024,-0.028591709308194713,0.5807569392257693,0.23537003714235788,-0.018315255606680403,0.07474989845663074,0.6436064856812235,0.07945053652467089,-0.05678298694571632,-0.0554988450379178,-0.014737944296873223,-0.028349316728016716,-0.2338943545047729
Parasutterella,-0.18726002908409342,-0.09879611230841098,0.3274713055359293,0.035628813818137955,0.08785149327178793,0.531026407576469,0.5385021449815254,0.06536251705867951,-0.03925905320502268,-0.10932909410206135,0.3578327309124713,0.08858782994331368,0.03405153290316293,-0.09409937254126582,-0.08089992270341653,0.24601745744797338,-0.24463147976617863,0.44846060813638156,-0.010153393144475553,0.10510921672446225,-0.25109338744216625,0.14629021852729063,0.051503717192832046,0.13497582034306,0.5915126695085671,0.20330941373707195,-0.08839775524374119,-0.06339597316397044,0.32853935577413057,0.5396079872980272,0.234575406225315,0.3566138233664308,0.3329213170010115,0.5757193240072562
Bifidobacterium longum,-0.4348770518178098,0.35016568179135843,0.4451208131710691,-0.25161711184067204,-0.11570045520192482,-0.10523482458844599,-0.06863705891321503,0.00548488471934222,0.22278084391648245,0.4097023953502109,0.4743950873305609,-0.10134691835033452,-0.10341089961089481,0.5447465520048669,0.34402318062559334,0.17485945256069885,0.2920010026664901,0.1410588654445678,0.3073754049142844,0.049179991048277846,0.23064148033176923,-0.3031638151108489,-0.056335288447629306,-0.05310335303710306,0.03768299003792576,-0.12795397643392445,-0.010063087746924548,-0.30432421871943616,0.31461014291847006,0.12524594432658165,-0.36156228233280496,-0.10044897316400195,0.2509804282686501,-0.012906583915736902
Bacillus pumilus,-0.059082438041428986,0.1276221968975771,0.25307926055346486,-0.28090573711174815,0.3150385443653638,-0.090087984482213,0.14462160952506037,0.13937395779254713,-0.008119835471932235,-0.1570979238392143,0.06429403557232093,0.6375990927225584,-0.25850250913908923,0.6576939057314627,0.07208364867704027,0.16061142512659174,-0.17601324341541816,-0.08138082500324426,-0.0008728950114057499,-0.16370849126337364,0.08732461278873847,0.02789523245796867,0.70523434273072,-0.1997922557041383,0.18080715502457617,0.22435388457054742,-0.17109616459555124,0.35604824863585155,0.030501896135511575,-0.5977168954749201,0.3479548836313695,-0.18508226523070911,-0.1643324838417297,0.3563706248677194
Clostridium,0.045851555274465064,0.4253316451654501,0.5130498286095956,-0.04347853809668936,0.3879787487865092,-0.07663824041786454,0.819934775139653,-0.057887101359364534,0.45782623228800123,0.4031370077644727,0.24482634663268016,-0.051162948425004934,0.10458075241757724,-0.49607643388336553,0.2173260115146751,0.2548845993085156,0.19004982571841145,-0.7419918513877672,-0.22969093352694328,-0.07442729485459879,0.23749767995671384,0.23680167169289534,0.09893286240864622,0.340573660981187,-0.15787271259086996,0.33307050170819885,0.29242263145196734,0.2632664198513731,0.09538787067430325,0.6992231474493785,0.29795870654696355,-0.14050075897606765,0.22449164272079525,0.37574501312226555
Enterobacteriaceae,-0.026432579677292872,0.4767816740793297,0.2646101117148032,-0.552743501299604,0.23990159320137788,0.028191253676185385,0.3111539443625208,0.4332644520755443,0.20854861414254539,0.6495756701834087,0.09638793463095127,0.33744534691616257,0.3914827720912042,0.12079620933218017,0.38363229239333463,-0.02840189614865063,0.02322947429363445,-0.24374660710089371,0.22242273491101408,0.2475755027563032,0.5037789475737687,0.3873420013067651,0.06456133300577005,-0.20345390620028306,0.27985512075599217,0.48322595172439253,0.376555492141183,0.4753432574571862,0.08643314064052723,0.010014309547306338,-0.0710704056695397,0.13323106001592133,0.12642276120935417,0.21200328856173484
Erysipelotrichaceae,0.1112107628893476,0.10991168108196861,-0.08300821589164317,0.4324857040654472,0.17295541867311337,0.09766681971441535,-0.07422877597476141,-0.24957393311732576,0.5423892577648031,0.31639161243954217,-0.3371753527709901,0.37894269021289706,0.4267443510699327,0.18731283669027884,0.6294332687255276,0.21501589263686488,-0.27504705838475696,0.2595507003144963,0.22346919051381875,-0.030989054633446478,0.3220676510632275,-0.35029957985725857,0.4471700482328368,-0.1134365110816358,-0.1454838375351097,0.11585256830775693,0.2798918784130906,0.19917721907802888,-0.07279774973171346,-0.001826787357566556,-0.1899127042132386,0.08259602951103896,0.47250636435327287,0.14872111870683716
Parabacteroides sp. HGS0025,0.4078242764278359,0.5866204013178574,-0.0264055557110901,0.09402802408339059,0.8013578583187485,0.5833030235939836,-0.3517213577437057,0.26614449481827196,0.1501679977019086,0.39793593325762866,-0.07349363024551658,-0.10188251161220166,-0.052821214588082865,-0.02157856385952983,0.39459725004270424,-0.20436035194466404,-0.036784169987795684,-0.3867037171504323,0.45213534702371183,0.5313090298293421,0.051877970740864046,0.06061519055603311,0.2859665706848692,0.5923446022134766,0.27258322426917514,-0.059262582742534375,-0.33564677159593215,-0.1845378787990463,0.1719658350937395,-0.04659825696023831,0.20849031179722757,-0.015877204870870187,-0.16744392938832345,-0.2031094894359213
Lactococcus lactis,0.6187063528119688,0.4166963247550929,0.6691553855483876,0.3119852702265309,0.021002577415548285,0.5470022767469813,0.14007959959146962,0.21625253108710568,0.13715268627734428,-0.7340712657852043,0.6314205036884559,0.297301183787326,0.24894691826055299,0.13146718131883178,0.1990283461158393,-0.029183680753874314,0.3349738056921813,-0.24212950331973973,0.20582052974116405,0.3184720411713313,0.0903992598531291,0.2612603377413074,-0.1474003176702751,-0.13974803126878924,0.22101513630791794,0.3535648963863155,-0.4124596966505132,0.30660619053322996,-0.012960450112901117,0.09215817380777626,-0.2518553770695111,-0.10548517205601246,0.43983759765909336,0.15985901219406395
Fusimonas intestini,0.035166479487132446,0.11505349421068957,0.29676354739929034,0.2821483488490013,0.12749189988095974,0.47788773326900047,0.4411387910719998,0.2740116087391187,0.16638353487302113,0.3471963285358617,0.24428022654035503,0.46824002154178423,0.41986841302149225,-0.15547617042531856,-0.1757889512225119,-0.06037486332122288,0.44284160702007636,-0.32289269903137363,0.268427216732398,0.2587629273278884,0.49879441760585774,0.20410160719916623,-0.2529628171751702,-0.13780648819443683,-0.20459865656934736,-0.011383189899942109,0.09512952977282192,-0.1996324578663171,0.5911985971956868,-0.24758441158573227,0.5538310271587441,0.5055489094318021,0.41949076490671056,-0.05812998224902513
Bacteroides faecis,0.2527352637530704,-0.23321134006518537,0.4232721105101248,0.12780456553911934,0.027203935623994438,-0.2171234539968808,-0.593251835588705,-0.16156225711072678,0.4838394586838719,0.029149971457558793,0.0992013428654858,0.3466663074865358,0.6917006634348796,0.5475013964836916,-0.1417005011448564,-0.4327711714312219,0.8578842777300311,0.830697483497836,0.20653607892878478,-0.23114647367454647,0.43896796016818174,0.11760489419621695,0.11610566306801684,0.4183376529315387,0.25031242406198956,-0.20574447330448356,0.05257741947540784,0.34834587859840394,0.30307566672150554,0.22860497230754273,0.4300268863427592,0.04148490365482062,0.2036009325657216,-0.86267373005328
Gordonibacter pamelaeae,0.015104941847155828,0.37917087257269333,0.032881659864857235,0.010131782484866403,-0.16243588553244556,0.4510097678187437,0.3145389820621712,0.39762437934692546,-0.3678641885873668,0.10186498702030981,0.06596669767499815,0.06582848802043424,-0.03480826311538676,0.04616871846599542,0.40489343481199547,-0.4238554060043488,0.6831884304091361,0.29515233750793846,0.13730043130193617,0.42205024391187784,-0.2855504235505305,-0.049410271545304196,0.11367737028283384,0.5596681111296532,0.13605102566203262,0.28501640135554385,-0.026873698780838312,0.2960526206902473,0.653171877892337,0.44865800750223417,0.12556320366663618,0.35264725417964093,0.3232550863821635,0.3019763015091827
Holdemania filiformis,0.4835860082581226,0.48134331115123996,0.11185242093753471,0.3425637184433308,0.03507152365206187,-0.12692171889467327,0.06915187328880407,0.1271165544781252,-0.3484742967533976,0.4080997678250161,-0.6801976267807194,0.9644450818458965,0.6005637401388957,0.07169738274830592,0.15282790816913197,0.24089156207618495,-0.026748116396682592,0.2077857442760809,0.10680000668950167,0.1217181848307102,0.2044383190441916,-0.2440583395061983,0.16187091724009445,0.19903432398524318,0.18865488640677427,0.08525077336915365,0.4913573327908115,0.043904233535534645,0.2181977720469571,0.5391892601776637,0.1261871579939063,0.21433898024026538,0.12108460910553087,0.5212109380690797
Hungatella hathewayi,0.07268263152411142,0.5350063731864616,0.11892363160588058,-0.10783791703440501,0.3538119511722363,0.05859964987330318,0.3361502697297488,-0.6688213154771201,0.1515615785684839,0.012118410372755878,-0.1689776059593834,-0.015972300551939822,-0.022110943287795476,0.13560426154482566,-0.26019793838548677,0.2448821340779141,0.5598644355617364,0.2342785490843479,0.3926965827687027,0.4783687363841387,0.5209468536552531,0.7110416078463916,0.00023940051722093347,-0.06554519554833493,0.38503969449742037,0.3624798658972199,0.38270258988470673,0.7167847362750756,0.15341097263954825,0.27784696789385543,-0.14411647544504244,0.7905963371927873,0.049036523637266696,0.05753522155175102
Fusobacterium varium,0.04597503269752719,-0.04346875759330132,-0.06883111465429478,-0.0071112848668575535,-0.25973877841528337,-0.0855953760789715,0.7346889334342858,0.37069654309241057,0.4277712530183154,0.5031626362250744,0.7002403693087172,-0.3814267654331531,-0.2189649345859622,-0.09111709826840558,0.009081061053120704,0.059829182824425314,0.015906734158187774,0.2157926739396162,0.16058861722356477,-0.06685043855347489,-0.502664633096271,-0.14786061161360944,-0.01477159599377259,0.07587616895768416,-0.1889002377931611,0.0027580600510739572,-0.18929621654567588,0.11225419453550009,-0.1719273985087846,-0.10467139691113933,-0.2426052392967417,0.10394979132906484,-0.1099343309857195,0.4220352800026288
Eisenbergiella tayi,0.2717550800078697,0.1290444395449071,-0.08924564920313657,0.26415609159489084,0.3572102668045911,0.1928065236604891,0.6311105566400791,0.2878911954224448,0.4240821652704102,0.19006962466079347,0.35269933597709296,-0.0890343698007526,0.012480491036161862,0.2548090660447139,0.2526298444672145,0.3022835468829742,0.48011786768361875,-0.2774913515446237,-0.14233576428308883,0.21887179232227594,-0.06730908954103823,1.1633304723868085,0.3047158857510408,0.12650074532095282,-0.004640781925157739,0.00595131504208668,0.15904219839455322,0.1835945797863773,0.012990256591946109,0.06805432604402946,0.5532853725703789,0.5653514887953103,0.22561019398046311,-0.2523779181710213
Eubacterium limosum,0.31155094699171304,0.6162847324833077,0.5609343305887136,0.3703277558429001,0.5767268865857464,0.16601528174370653,0.3384308909501115,-0.05423266989755407,0.23767963684671362,0.5488602731911573,-0.0268270234460673,-0.10843302883928593,0.17924668170710906,0.08200133888280013,0.3447443163211261,0.014022142215887295,0.6655318846808141,-0.23690282938831672,0.5261204358659204,-0.07945476849243091,-0.38879482037520696,0.2213625469046602,0.07361760419583492,-0.18288281037090923,-0.3544130675145791,0.14749176381856297,0.4427510674871453,0.3254860479259333,0.16701199465177963,0.2936542719653205,0.14183576028664288,-0.2789172729091114,-0.27626819556703297,0.08904944130459633
Bacteroides eggerthii,0.10180401409017767,0.4052948035520295,0.3771912671324241,0.3315399047276848,0.06591518607684578,-0.2641956510330419,0.2736213411198072,0.3075507939786505,-0.5665594387433057,-0.10030145597479881,-0.057316313218168796,0.18550506033703087,-0.09100812982970816,0.13855962935260788,0.08683951789410241,0.10225515853868161,-0.06491828811022385,-0.04169551622000328,-0.17408011793420783,0.2640202321721496,0.3213307885774105,-0.08118538503760164,0.6061920288051134,0.05561956576738533,0.6090556871389682,-0.042638152149480996,-0.45797333297983056,0.27065934747370535,0.22456353153569616,0.16031813859227492,-0.0426697435331968,0.1396283323542543,-0.003377837360858199,0.05929513010047481
Lactobacillus acidophilus,0.4024896767295225,0.20526516885902804,0.3329854161995932,0.08043944801226302,0.047394796258567476,-0.19604475926659307,0.0389890162295409,-0.8463343666767416,-0.027066589891690446,0.12543774684274828,0.3191020962810468,0.06939663674251297,0.2543020626734998,-0.5039365984170736,0.13294894433791507,-0.35385083787402094,-0.2124910546977998,0.09385033564084172,0.5328791963620663,0.26136202904101763,0.15546929914113514,0.14414088315986934,-0.06408866796134019,-0.013195024011805084,0.2782128136412392,-0.26560815553334827,0.3279162150849063,0.03344787986434418,0.39766712246086955,0.438328037169625,-0.351925203751722,-0.024474228968165423,-0.10665830638218712,-0.3938183895219428
Clostridium tyrobutyricum,-0.1597599828628232,0.882376753579602,0.33285296886373206,0.7251863905817262,0.39872953200550065,-0.07255294830254264,0.0354686409977871,0.32653085407209215,0.2812518610419109,-0.02320260471250013,-0.30299795117376205,1.1363283562166215,0.1076550982971583,0.05227833204521401,0.18400033917159053,0.07718142320669141,0.18681867231164512,0.5360841858349258,0.11263545609407286,-0.1988131317983284,0.10150686165641672,0.010679465577026759,0.5771696811740554,0.5013357194212712,0.18225750012923964,-0.23362075644577693,-0.21776767903198377,0.1545369784753661,0.2508968907963842,0.03761315420218353,0.005949124737829742,-0.02783976995359408,0.14298181192681614,-0.5648287056219194
Clostridia,-0.18039798863091297,-0.038115253634205176,0.5122509584855761,-0.09414409257867881,0.20414044254936192,0.2179628252792988,0.5393749516982287,0.528773222089245,0.1327491093615251,0.0073545776431671595,-0.04914993084770708,0.07768103326026572,0.019789993702920006,0.31608822280746957,0.27609294524556127,0.32754035734350473,0.5277851134308504,0.7088607364200531,0.18739901802226705,0.47983913141869594,0.04450194484973545,0.5055020950749047,0.4684527471527532,0.45252479098289733,0.17822095235745716,-0.05050744919726663,-0.26835853135964294,0.1379888377436702,0.6099037626747549,0.057046529590778064,0.38553797563801634,0.4031854201556794,0.06489413372184817,0.5449034512558558
Pediococcus pentosaceus,-0.722598223344151,-0.2168250836214525,-0.12468968890753793,-0.09591450686021694,0.25087888535576863,0.23701134091617054,0.26819717165250234,0.3288244482397461,-0.13503137074369478,-0.21545282004219565,0.2688959046023589,-0.03906962209393172,-0.32114251361039114,0.44140328536244444,0.5685305719506892,0.6171482669095978,0.20610231644241608,0.33777962879187073,0.5609604670085733,-0.042424737007030255,0.48320330521622756,0.2326188702429626,0.42411349570277723,0.20582790626278058,0.5388770129244005,0.21705712876246105,-0.2951937178402253,0.5855779896944165,-0.1342592222916336,0.5259174630731742,0.12292713556790338,0.5028032955593119,0.4904305844600295,0.2790428922946114
Oscillibacter,0.3025605952881392,0.2767885851577698,-0.4541474268843233,0.18549906566946064,-0.1848192528215685,0.20135614312369887,-0.19288276391496464,-0.20548558236782247,0.6314803505261706,0.47083421643725687,0.14875722451675366,0.20543059507470715,0.07562519227709734,0.32096291279385686,-0.052816309964641484,0.44812207886038724,0.07407394769576675,0.02404590125063133,0.1565139055454528,-0.027344048977683166,0.24860470484894487,-0.011208776794019937,0.2905570808456508,0.5148019616734429,-0.0657965060424521,0.1108273628114486,0.2883992139106265,0.01924279350557795,0.28929616824799953,0.31661965819552196,0.47497853288829117,-0.031797013825473563,-0.13283257206914237,0.057726783130876855
